id,neighbourhood,district,property_type,room_type,accommodates,n_bathrooms,bedrooms,beds,price,wifi,kitchen,parking,balcony,bbq,washer,host_email,host_phone,host_work_email,longitude,latitude
36718850,Schillerpromenade,Neukölln,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,100.0,1,1,1,0,0,1,1,1,0,13.41976,52.47692
36727386,Neuköllner Mitte/Zentrum,Neukölln,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,140.0,1,1,1,1,1,0,1,1,1,13.43772,52.47416
36699813,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,50.0,1,1,0,0,0,0,0,1,0,13.43319,52.48764
36754845,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire condo,Entire home/apt,2,1.0,1.0,1.0,100.0,1,1,0,0,0,1,1,1,0,13.40596,52.48772
36766044,Schöneberg-Süd,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,0,0,0,1,1,1,0,13.34047,52.48932
36758828,Moabit Ost,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,26.0,1,1,0,0,0,0,1,1,0,13.34798,52.53112
36775102,Schillerpromenade,Neukölln,Private room in rental unit,Private room,3,2.0,1.0,2.0,75.0,1,1,0,0,0,1,1,1,0,13.42023,52.47506
36782593,Rummelsburger Bucht,Lichtenberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,70.0,1,1,0,0,0,1,1,1,0,13.48539,52.49764
36784104,Other,Treptow - Köpenick,Other,Entire home/apt,4,1.0,2.0,2.0,150.0,1,1,0,1,0,1,1,1,0,13.5704,52.44403
36786953,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,5,1.0,3.0,2.0,110.0,1,1,1,0,0,1,1,1,0,13.43706,52.4863
36834775,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,42.0,1,1,0,0,0,0,1,1,0,13.42764,52.50115
36834777,Alt  Treptow,Treptow - Köpenick,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.45364,52.4888
36854832,Neuköllner Mitte/Zentrum,Neukölln,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,79.0,1,1,0,1,0,1,1,1,0,13.42957,52.48268
36815001,südliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,80.0,1,1,1,0,0,1,1,1,0,13.43943,52.49961
36875780,Brunnenstr. Nord,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,26.0,1,1,0,0,0,1,1,1,0,13.37034,52.54443
36869989,Prenzlauer Berg Südwest,Pankow,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,99.0,1,1,0,0,0,1,1,1,0,13.41435,52.53943
36971971,Osloer Straße,Mitte,Entire loft,Entire home/apt,2,1.0,1.0,1.0,80.0,1,1,1,0,0,1,1,1,0,13.38916,52.56479
36966405,Prenzlauer Berg Nordwest,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,29.0,1,1,0,0,0,1,0,1,0,13.4096,52.55315
37009216,Barstraße,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,63.0,1,1,0,0,0,1,1,1,0,13.31659,52.48783
37010214,Other,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,79.0,1,1,1,1,0,1,1,1,0,13.4711,52.55284
37029340,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,46.0,1,1,0,1,0,0,1,1,0,13.40639,52.51341
37105670,Prenzlauer Berg Südwest,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,34.0,1,0,1,1,0,0,1,1,0,13.41828,52.53134
37105545,Schloß Charlottenburg,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,53.0,1,1,0,0,0,1,1,1,0,13.28531,52.51771
37137739,Blankenfelde/Niederschönhausen,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,45.0,1,1,1,0,0,1,0,1,0,13.40227,52.58597
37171714,Brunnenstr. Nord,Mitte,Private room in rental unit,Private room,3,1.0,1.0,2.0,123.0,1,1,1,1,1,1,1,1,0,13.39034,52.54142
37166338,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,48.0,1,1,1,1,0,1,1,1,0,13.4459,52.49802
37197788,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,60.0,1,1,1,1,0,1,1,1,1,13.40379,52.499
37197935,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,100.0,1,1,0,0,0,1,1,1,0,13.39999,52.52821
37174013,Weißensee,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,59.0,1,1,0,0,0,1,1,1,0,13.45749,52.5511
37246159,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,41.0,1,1,0,0,0,1,1,1,0,13.45277,52.51357
37248703,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,26.0,1,1,0,0,0,1,1,1,0,13.45554,52.51403
37275396,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,2.0,1.0,1.0,50.0,1,1,0,0,0,1,1,1,0,13.45394,52.52073
37288212,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,80.0,1,1,0,0,0,1,1,1,0,13.46231,52.51786
37250452,Neue Kantstraße,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,81.0,0,1,0,1,0,1,1,1,0,13.30019,52.50613
37289543,Reuterstraße,Neukölln,Private room in rental unit,Private room,3,0.0,1.0,2.0,23.0,1,1,0,0,0,1,1,1,0,13.43106,52.48606
37292670,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,40.0,1,1,0,0,0,1,1,1,0,13.41277,52.5108
37317252,Brunnenstr. Nord,Mitte,Private room in rental unit,Private room,4,0.0,1.0,2.0,66.0,1,0,0,0,0,1,1,1,0,13.36474,52.54154
37317579,Prenzlauer Berg Südwest,Pankow,Entire loft,Entire home/apt,2,1.0,1.0,1.0,160.0,1,1,0,1,1,1,1,1,0,13.40946,52.54017
37329036,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.0,1,1,0,0,0,1,1,1,0,13.4488,52.5207
37343183,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,1,1,0,0,1,1,0,13.43287,52.49605
37391773,Düsseldorfer Straße,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,0.0,1.0,1.0,25.0,1,1,1,1,1,1,1,1,0,13.32392,52.49575
37415017,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,75.0,1,1,1,1,0,1,1,1,0,13.45206,52.48545
37477756,Teltower Damm,Steglitz - Zehlendorf,Private room in rental unit,Private room,1,0.0,2.0,2.0,14.0,1,1,1,1,0,1,1,1,0,13.27098,52.43506
37482142,Rixdorf,Neukölln,Private room in rental unit,Private room,1,0.0,1.0,1.0,39.0,1,1,1,0,0,1,1,1,0,13.44949,52.47578
37550204,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.43532,52.48451
37562904,Prenzlauer Berg Ost,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,0,0,0,1,1,1,0,13.45825,52.52094
37584556,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,33.0,1,1,0,0,0,1,1,1,0,13.42062,52.5047
37617239,Moabit Ost,Mitte,Shared room in rental unit,Shared room,1,0.0,1.0,1.0,25.0,1,1,0,0,0,1,1,1,0,13.35156,52.53182
37618448,Alexanderplatz,Mitte,Private room in condo,Private room,2,0.0,1.0,1.0,59.0,1,1,1,0,0,1,1,1,0,13.41984,52.51453
37675412,Other,Reinickendorf,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,1,0,0,0,1,1,1,0,13.35219,52.59378
37676358,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,0,0,0,0,1,1,0,13.42839,52.49551
37695252,Nord 1,Reinickendorf,Entire home,Entire home/apt,4,1.5,2.0,2.0,80.0,1,1,1,1,0,1,1,1,0,13.29895,52.65611
37700964,Schöneberg-Süd,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,1,0,0,0,1,1,0,13.352849,52.480419
37682703,Alt  Treptow,Treptow - Köpenick,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,69.0,1,1,1,0,0,1,1,1,0,13.45014,52.49221
37708806,Parkviertel,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,45.0,1,1,0,0,0,0,1,1,0,13.35216,52.54808
37703628,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,39.0,1,1,1,0,0,1,1,1,0,13.45444,52.50249
37727864,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,77.0,1,1,0,0,0,1,1,1,1,13.41322,52.51169
37732194,Helmholtzplatz,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,105.0,1,1,0,0,0,1,1,1,1,13.418951,52.542728
37750069,Reuterstraße,Neukölln,Private room in condo,Private room,2,1.0,1.0,1.0,35.0,1,1,1,0,0,1,1,1,0,13.4373,52.48186
37790910,Albrechtstr.,Steglitz - Zehlendorf,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,59.0,1,1,0,1,0,1,1,1,1,13.32693,52.45381
37796128,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,55.0,1,1,0,0,0,1,1,1,0,13.45408,52.50299
37819089,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,65.0,1,1,0,1,0,0,1,1,0,13.44741,52.51694
37833090,Other,Lichtenberg,Entire rental unit,Entire home/apt,4,1.5,1.0,1.0,90.0,1,1,1,1,1,1,1,1,0,13.52085,52.50132
37867464,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,0,1,0,0,1,1,0,13.46303,52.5049
37942090,Neu Lichtenberg,Lichtenberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,45.0,1,1,1,0,0,1,1,1,0,13.47576,52.50309
37953223,Tempelhof,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,79.0,1,1,0,0,0,1,1,1,0,13.37841,52.45886
38008988,Osloer Straße,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,0,1,0,1,1,1,0,13.39001,52.55457
38038108,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,85.0,1,1,0,0,0,1,1,1,0,13.45682,52.50687
38045021,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,38.0,1,1,0,0,0,0,1,1,0,13.41668,52.49922
38062133,Schöneberg-Nord,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,62.0,1,1,1,0,0,1,1,1,0,13.35235,52.49123
38081258,Kurfürstendamm,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,79.0,1,1,0,0,0,1,1,1,0,13.32347,52.50155
38154821,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,56.0,1,1,1,0,0,1,1,1,0,13.44068,52.51795
51097075,Prenzlauer Berg Südwest,Pankow,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,80.0,1,1,0,0,0,0,1,1,1,13.4228,52.53767
38179738,Friedenau,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,47.0,1,1,1,0,0,1,1,1,0,13.32622,52.46746
38185968,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,120.0,1,1,1,0,0,1,0,1,0,13.42746,52.49502
38220300,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,38.0,1,1,0,0,0,1,1,1,0,13.39195,52.49328
38274798,Alexanderplatz,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,30.0,1,0,0,0,0,0,1,1,0,13.39578,52.5288
38289067,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,4,0.0,1.0,2.0,50.0,1,1,1,0,0,1,0,1,0,13.43907,52.51682
38289347,Schöneberg-Nord,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,55.0,1,1,0,0,0,1,1,1,0,13.36132,52.49049
38278136,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire condo,Entire home/apt,2,1.0,1.0,2.0,76.0,0,1,0,0,0,1,1,1,0,13.44862,52.52666
38305397,Wedding Zentrum,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,32.0,1,1,1,1,0,1,1,1,0,13.37012,52.5488
38317252,Albrechtstr.,Steglitz - Zehlendorf,Private room in rental unit,Private room,3,0.0,1.0,1.0,32.0,1,1,1,0,0,1,1,1,0,13.34815,52.44846
38342423,Prenzlauer Berg Nord,Pankow,Private room in rental unit,Private room,2,1.0,1.0,1.0,51.0,1,1,0,0,0,1,1,1,0,13.42753,52.54581
38370141,Weißensee,Pankow,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,129.0,1,1,1,1,0,1,1,1,0,13.45021,52.54891
38353796,Parkviertel,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,26.0,1,1,1,0,0,1,1,1,0,13.35677,52.5618
38418965,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,175.0,1,1,1,1,0,1,1,1,0,13.44827,52.48425
38427281,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.39985,52.55022
38487304,Tiergarten Süd,Mitte,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,143.0,1,1,1,1,0,1,1,1,0,13.35582,52.50248
38504089,Prenzlauer Berg Süd,Pankow,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,127.0,1,1,0,1,0,1,1,1,1,13.42449,52.53672
38597339,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,70.0,1,1,1,0,0,1,1,1,0,13.44193,52.47174
38605336,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,80.0,1,1,0,0,0,1,1,1,0,13.39319,52.52772
38605238,Britz,Neukölln,Private room in rental unit,Private room,3,0.0,1.0,1.0,34.0,1,1,1,0,0,1,1,1,0,13.4524,52.45089
38614715,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,61.0,1,1,1,0,0,0,1,1,1,13.40337,52.55314
38632288,Prenzlauer Berg Südwest,Pankow,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,170.0,1,1,1,0,0,1,1,1,1,13.40734,52.53172
38633765,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,55.0,1,1,0,0,0,1,1,1,0,13.41478,52.49996
38673398,Prenzlauer Berg Ost,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,45.0,1,1,1,0,0,1,1,1,0,13.4534,52.52639
38694836,Neuköllner Mitte/Zentrum,Neukölln,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,140.0,1,1,0,1,0,1,1,1,1,13.44036,52.47306
38699022,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,25.0,1,1,0,0,0,1,1,1,0,13.4225,52.49826
38741185,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,45.0,1,1,0,0,0,1,1,1,0,13.43022,52.49659
38746204,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,0,1,0,1,1,1,0,13.45239,52.50171
38764494,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,28.0,1,1,1,0,0,1,1,1,0,13.42961,52.49895
38754157,Moabit Ost,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,65.0,1,0,0,0,0,1,1,1,0,13.36978,52.52976
38770283,Neuköllner Mitte/Zentrum,Neukölln,Private room in rental unit,Private room,1,0.0,1.0,1.0,20.0,1,1,0,0,0,1,1,1,1,13.43679,52.47937
38788938,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,49.0,1,1,0,1,0,1,1,1,0,13.45759,52.51262
38830587,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,56.0,1,1,0,0,0,1,1,1,0,13.45371,52.52175
38835451,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,50.0,1,1,1,1,0,1,1,1,0,13.44348,52.47357
38840615,Moabit West,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,80.0,1,1,1,1,0,1,1,1,0,13.32775,52.53263
38841408,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,89.0,1,1,1,1,0,1,1,1,0,13.44663,52.52485
38859272,Neuköllner Mitte/Zentrum,Neukölln,Entire condo,Entire home/apt,2,1.0,1.0,1.0,80.0,1,1,0,0,0,1,1,1,0,13.43219,52.46884
38889831,Rixdorf,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,30.0,1,1,0,0,0,1,1,1,0,13.44663,52.48389
38905294,Brunnenstr. Süd,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,59.0,1,1,1,0,0,1,1,1,0,13.39586,52.52955
38917159,Moabit West,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,51.0,0,1,1,0,0,0,1,1,0,13.33336,52.52648
38949739,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.5,1.0,1.0,75.0,1,1,0,0,0,1,1,1,0,13.43909,52.49919
39002160,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,40.0,1,1,1,1,0,1,0,1,0,13.38941,52.48728
39020179,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,120.0,1,1,1,1,0,1,1,1,0,13.45928,52.51322
39022691,Prenzlauer Berg Nordwest,Pankow,Entire serviced apartment,Entire home/apt,2,1.0,1.0,2.0,111.0,1,1,0,1,0,1,1,1,0,13.40163,52.55246
39022709,Prenzlauer Berg Nordwest,Pankow,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,129.0,1,1,0,0,0,1,1,1,0,13.40174,52.55075
39055859,Weißensee,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,1,1,0,1,1,1,0,13.45084,52.54923
39073939,Düsseldorfer Straße,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,1.0,1.0,1.0,64.0,1,1,0,0,0,1,1,1,0,13.32286,52.4936
49084234,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire serviced apartment,Entire home/apt,6,1.0,2.0,3.0,494.0,1,1,0,1,0,1,1,1,0,13.46045,52.50748
39188929,Neue Kantstraße,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,2.0,1.0,1.0,20.0,1,1,0,0,0,1,1,1,0,13.29131,52.50551
39200763,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,1,0,0,1,1,1,0,13.45799,52.50074
39207460,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,1,0,0,1,1,1,1,13.42927,52.49125
39225076,Karlshorst,Lichtenberg,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,75.0,1,1,1,0,0,1,1,1,0,13.51966,52.48001
39223247,Moabit West,Mitte,Private room in rental unit,Private room,3,1.0,1.0,2.0,59.0,1,1,0,0,0,1,1,1,0,13.3348,52.5278
39263651,Moabit West,Mitte,Private room in rental unit,Private room,2,0.0,1.0,2.0,39.0,1,1,0,0,0,1,1,1,0,13.32556,52.53091
39297030,Prenzlauer Berg Südwest,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,45.0,1,1,0,1,0,0,1,1,0,13.41064,52.53901
39307004,Schöneberg-Nord,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,150.0,1,1,0,0,0,1,1,1,0,13.35811,52.49589
39329435,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,0,1,0,1,1,1,0,13.38744,52.48798
39331032,Alexanderplatz,Mitte,Private room in rental unit,Private room,2,1.0,1.0,1.0,49.0,1,1,1,0,0,0,0,1,0,13.40912,52.52566
39332030,Reuterstraße,Neukölln,Private room in rental unit,Private room,3,0.0,1.0,2.0,39.0,1,1,0,0,0,1,1,1,0,13.43814,52.48743
39395994,Parkviertel,Mitte,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,53.0,1,1,0,1,0,1,1,1,1,13.35945,52.5612
16298872,Prenzlauer Berg Südwest,Pankow,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,70.0,1,1,0,0,0,0,1,1,1,13.42229,52.53768
39418169,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,110.0,1,1,0,0,0,1,1,1,0,13.46239,52.51177
39427684,Moabit West,Mitte,Private room in rental unit,Private room,2,0.0,1.0,2.0,50.0,1,1,0,0,0,1,1,1,0,13.31894,52.52763
39428608,Helmholtzplatz,Pankow,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,169.0,1,1,0,1,0,1,1,1,0,13.41686,52.5415
39430997,Neuköllner Mitte/Zentrum,Neukölln,Private room in rental unit,Private room,2,0.0,2.0,2.0,45.0,1,1,0,0,0,1,1,1,0,13.43378,52.47999
39440525,Pankow Süd,Pankow,Private room in rental unit,Private room,1,1.0,1.0,1.0,35.0,1,1,1,0,0,1,0,1,0,13.42011,52.56075
39456708,Prenzlauer Berg Süd,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,120.0,1,1,1,0,0,0,1,1,0,13.42491,52.53068
39462532,Kurfürstendamm,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,145.0,1,1,0,0,0,1,1,1,0,13.31023,52.50223
39465155,Wiesbadener Straße,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,74.0,1,1,1,1,1,1,1,1,0,13.31804,52.46902
39477608,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,60.0,1,1,1,0,0,1,1,1,0,13.45282,52.52367
39500404,Helmholtzplatz,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.0,1,1,1,1,0,1,1,1,0,13.41647,52.54682
39513552,Reuterstraße,Neukölln,Private room in rental unit,Private room,1,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,1,13.42971,52.49168
39527936,Mierendorffplatz,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,0.0,1.0,1.0,25.0,1,1,1,0,0,1,1,1,0,13.29851,52.52725
39533227,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.5,1.0,1.0,190.0,1,1,1,1,0,1,1,1,1,13.43724,52.50402
39542769,Schillerpromenade,Neukölln,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,109.0,1,1,0,0,0,1,1,1,0,13.42392,52.47641
39568401,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,358.0,1,1,1,0,0,1,1,1,0,13.45284,52.52645
10137059,Teltower Damm,Steglitz - Zehlendorf,Other,Private room,2,0.5,1.0,2.0,43.0,1,1,1,0,0,1,1,1,0,13.23572,52.40121
53460697,Schloßstr.,Steglitz - Zehlendorf,Private room in rental unit,Private room,2,1.5,1.0,1.0,51.0,1,1,0,0,0,1,1,1,0,13.3183,52.46166
549300446905292913,Drakestr.,Steglitz - Zehlendorf,Private room in rental unit,Private room,2,0.0,1.0,2.0,90.0,1,0,0,0,0,0,1,1,0,13.31321,52.43611
2826483,Moabit West,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,0,1,0,1,1,1,0,13.34348,52.53346
44386554,Osloer Straße,Mitte,Private room in rental unit,Private room,2,0.0,1.0,2.0,30.0,1,1,1,0,0,1,1,1,0,13.38687,52.55072
48633992,Wedding Zentrum,Mitte,Private room in rental unit,Private room,1,0.0,1.0,1.0,17.0,1,1,0,1,0,0,1,1,0,13.35003,52.54147
1157858,Schloß Charlottenburg,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,55.0,1,1,0,0,0,1,1,1,0,13.29179,52.51636
45810763,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,150.0,1,1,0,1,1,1,1,1,0,13.379190538662913,52.53217929236277
12004875,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,1,0,0,1,1,1,0,13.42428,52.48631
1342415,Neu Lichtenberg,Lichtenberg,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,115.0,1,1,1,1,0,1,1,1,0,13.50325,52.51019
20561833,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,7,2.0,3.0,3.0,464.0,1,1,1,0,0,1,0,1,0,13.41168,52.51756
578277721614638271,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Room in aparthotel,Private room,2,1.0,1.0,2.0,99.0,1,1,1,0,0,1,1,1,0,13.38097,52.49555
40609979,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,7,2.0,2.0,6.0,174.0,1,1,0,0,0,1,1,1,1,13.46614,52.50892
16644,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Entire condo,Entire home/apt,5,1.0,1.0,3.0,90.0,1,1,0,0,0,1,1,1,0,13.43508,52.50312
26186816,Schöneberg-Nord,Tempelhof - Schöneberg,Room in hotel,Hotel room,1,1.0,1.0,1.0,227.0,1,0,0,0,0,0,1,1,0,13.34171,52.49875
